gender,fav_number,tweet_count,retweet_count,sidebar_hue,sidebar_sat,sidebar_value,link_hue,link_sat,link_value,,
1,6185,2357,0,0,0,0,196,100,70.6,,
1,6183,35816,0,0,0,100,351.9,30.2,96.1,,
1,6182,4933,0,0,0,100,351.9,30.2,96.1,,
1,6174,6632,0,0,0,0,196,100,70.6,,
1,6169,6434,0,0,0,100,109.9,36.3,83.1,,
0,6165,13625,0,0,0,100,0,100,60,,
1,6163,9477,0,200,19,92.9,196,100,70.6,,
1,6160,7997,0,0,0,100,196,100,70.6,,
0,6151,36007,0,49,38.4,94.9,196,100,70.6,,
0,6144,13136,0,200,19,92.9,196,100,70.6,,
0,6138,10451,0,200,19,92.9,196,100,70.6,,
1,6132,1185,0,200,19,92.9,196,100,70.6,,
1,6128,5376,0,0,0,100,196,100,70.6,,
1,6125,34520,0,200,19,92.9,80.7,96.4,32.9,,
0,6119,6949,0,199.5,51.2,32.9,352.5,79.2,86.7,,
0,6118,49114,0,200,19,92.9,196,100,70.6,,
0,6118,11172,0,0,0,0,352.5,79.2,86.7,,
0,6112,25030,0,200,19,92.9,196,100,70.6,,
1,6110,15217,0,200,19,92.9,0,100,100,,
1,6106,4640,0,0,0,0,196,100,70.6,,
1,6101,3649,0,0,0,0,0,0,0,,
1,6096,4656,0,200,19,92.9,351.9,30.2,96.1,,
1,6092,11197,0,200,19,92.9,163.1,65.1,92.2,,
0,6088,20662,0,200,19,92.9,265.9,50,80,,
1,6084,20314,0,180,40,47.1,196,100,70.6,,
0,6072,37937,0,0,0,100,196,100,70.6,,
1,6066,5342,0,200,19,92.9,80.7,96.4,32.9,,
0,6062,5426,0,0,0,0,71.6,59,65.1,,
1,6060,8275,0,200,19,92.9,196,100,70.6,,
0,6057,1441,0,200,19,92.9,196,100,70.6,,
0,6048,18251,0,200,19,92.9,196,100,70.6,,
0,6044,9799,0,0,0,100,351.9,30.2,96.1,,
0,6041,20939,0,200,19,92.9,196,100,70.6,,
1,6038,3019,0,200,19,92.9,196,100,70.6,,
1,6035,13826,0,49,38.4,94.9,281.5,10.7,47.8,,
0,6029,6161,0,0,0,100,196,100,70.6,,
1,6028,20746,0,0,0,0,80.7,96.4,32.9,,
0,6027,37650,0,0,0,100,196,100,70.6,,
1,6025,5163,0,0,0,100,265.9,50,80,,
0,6021,49095,1,200,19,92.9,206.2,72.8,85.1,,
1,6019,4951,0,220,20,11.8,194.1,80.3,93.7,,
1,6018,8336,0,200,19,92.9,344.7,79.3,81.6,,
1,6016,13891,0,200,19,92.9,0,0,0,,
1,6016,4417,0,0,0,93.3,198.9,42.2,67.8,,
0,6001,16468,0,99.6,21.4,86.3,194.1,90.8,67.8,,
0,5999,71353,0,220,20,11.8,206.2,72.8,85.1,,
0,5993,18839,0,0,0,0,0,94.7,82,,
1,5987,17882,0,183.8,19.3,65.1,289.9,92.1,83.9,,
1,5984,34716,0,0,0,100,110.1,58.6,56.9,,
1,5972,16140,0,0,0,100,196,100,70.6,,
1,5961,15500,0,201.5,53.7,85.5,196,100,70.6,,
1,5959,24752,0,200,19,92.9,336.1,92,92.9,,
0,5959,21521,0,200,19,92.9,265.9,50,80,,
0,5959,5826,0,0,0,100,240,32.4,27.8,,
0,5958,17950,0,0,0,100,196,100,70.6,,
1,5951,46890,0,0,0,93.3,190.4,100,72.5,,
0,5951,33677,0,200,19,92.9,0,0,0,,
0,5946,125143,0,0,0,93.3,340.1,93.9,70.6,,
1,5946,12721,0,0,0,0,196,100,100,,
0,5937,38388,0,200,19,92.9,196,100,70.6,,
1,5935,6906,0,0,0,100,196,100,70.6,,
0,5925,2162,0,200,19,92.9,42.8,69.8,100,,
1,5925,1425,0,200,19,92.9,196,100,70.6,,
1,5924,5327,0,200,19,92.9,196,100,70.6,,
1,5923,14627,0,0,0,100,0,0,0,,
1,5920,24966,0,0,0,100,0,0,0,,
1,5914,15154,0,0,0,0,0,0,0,,
0,5904,10700,0,0,0,100,0,0,0,,
0,5901,14963,0,0,0,100,33,74.1,74.1,,
1,5898,8878,0,7.2,75,91,347.9,77.9,85.1,,
1,5893,11492,0,200,19,92.9,196,100,70.6,,
0,5887,346824,0,193,20.2,71.8,0,0,0,,
1,5887,32615,0,0,0,0,351.9,30.2,96.1,,
1,5885,8498,0,201.5,53.7,85.5,0,0,0,,
0,5885,1015,0,0,0,0,196,100,70.6,,
1,5884,4231,0,2.9,16.1,100,282.6,100,80,,
1,5881,23641,0,0,0,0,352.5,79.2,86.7,,
0,5881,2166,0,200,19,92.9,196,100,70.6,,
0,5878,10087,0,0,0,100,196,100,70.6,,
1,5873,16439,0,0,0,100,0,80.2,94.9,,
1,5873,12070,0,0,0,100,196,100,70.6,,
1,5872,7995,0,200,19,92.9,196,100,70.6,,
1,5871,2170,0,200,19,92.9,196,100,70.6,,
1,5862,114731,0,0,0,100,206,45.2,98,,
1,5858,46634,0,0,0,0,196,100,70.6,,
1,5853,72566,0,0,0,100,196,100,70.6,,
1,5848,3003,0,0,0,0,190.4,100,72.5,,
0,5840,9074,0,0,0,93.3,0,0,0,,
1,5840,122,0,0,0,100,17.2,75.2,98,,
0,5833,109487,0,90,10.5,14.9,0,88,84.7,,
0,5833,10142,0,200,19,92.9,196,100,70.6,,
1,5831,9169,0,0,0,0,265.9,50,80,,
1,5831,3372,0,200,19,92.9,196,100,70.6,,
1,5830,10608,0,0,0,0,0,0,0,,
1,5829,12556,0,183.8,57.3,86.3,340,75,80,,
1,5827,25797,0,0,0,100,294.8,83.2,49,,
1,5827,25797,0,0,0,100,0,87.3,21.6,,
1,5825,8490,0,0,0,100,196,100,70.6,,
0,5819,19392,6,0,0,100,196,100,70.6,,
0,5813,55405,0,200,19,92.9,196,100,70.6,,
1,5813,30377,0,0,0,0,29.3,86.2,96.9,,
1,5812,28088,0,0,0,0,195.9,96,87.8,,
0,5812,18648,0,0,0,100,196,100,70.6,,
0,5811,4560,0,0,0,0,206.1,11.9,76.1,,
1,5797,14450,0,201.5,53.7,85.5,196,100,70.6,,
0,5794,30611,0,200,19,92.9,196.8,84.4,78,,
0,5793,48282,0,0,0,0,196,100,70.6,,
0,5792,25002,0,200,19,92.9,277,64.8,49,,
0,5791,290125,1,0,0,0,206.1,11.9,76.1,,
0,5791,290125,0,0,0,0,265.9,50,80,,
1,5791,5335,0,0,0,0,196,100,70.6,,
1,5785,7769,0,200,19,92.9,196,100,70.6,,
0,5782,3790,0,200,19,92.9,196,100,70.6,,
0,5769,7161,0,0,0,0,279.9,92.3,81.2,,
0,5768,16305,0,57.1,98.9,73.7,196,100,70.6,,
1,5768,5838,0,0,0,0,344.7,79.3,81.6,,
1,5763,14346,0,200,19,92.9,0,100,100,,
0,5758,31096,0,0,0,0,0,98,98,,
0,5758,6643,1,200,19,92.9,312.1,52.8,92.2,,
1,5758,2716,0,200,19,92.9,42.8,69.8,100,,
0,5753,6502,0,200,19,92.9,265.9,50,80,,
1,5748,15642,0,200,19,92.9,196,100,70.6,,
1,5746,4177,0,85.7,40.1,61.6,196,100,70.6,,
1,5745,99427,0,200,19,92.9,71.6,59,65.1,,
0,5742,10488,0,200,19,92.9,196,100,70.6,,
0,5742,10487,0,200,19,92.9,0,0,0,,
1,5737,32709,0,328,21.4,27.5,0,0,0,,
1,5736,22423,0,200,19,92.9,206,45.2,98,,
1,5735,25728,0,0,0,0,206.2,72.8,85.1,,
0,5734,21289,0,201.5,53.7,85.5,194.1,80.3,93.7,,
1,5730,8705,0,200,19,92.9,0,100,100,,
1,5727,31060,0,225.9,61.7,75.7,217.9,100,100,,
1,5722,21939,0,0,0,0,0,0,0,,
0,5720,23141,0,200,19,92.9,196,100,70.6,,
0,5720,23141,0,200,19,92.9,196,100,70.6,,
1,5714,2554,0,200,94.1,100,196,100,70.6,,
1,5706,13179,0,200,19,92.9,60,93.8,50.2,,
0,5696,144688,0,0,0,100,194.1,80.3,93.7,,
1,5692,12121,0,0,0,100,206.1,11.9,76.1,,
1,5689,19010,0,0,0,100,300,79.6,86.7,,
1,5680,26577,0,85.7,40.1,61.6,133.9,92.8,82,,
0,5672,38410,0,183.8,57.3,86.3,196,100,70.6,,
1,5672,38019,0,200,19,92.9,275.1,67.6,54.5,,
1,5672,24349,0,0,0,100,190.4,100,72.5,,
1,5672,24349,0,0,0,100,327,81.4,63.1,,
0,5671,8767,0,200,19,92.9,196,100,70.6,,
1,5669,10523,0,0,0,100,0,0,0,,
1,5660,1360,1,0,0,100,196,100,70.6,,
1,5659,9978,0,0,0,0,0,0,20,,
0,5658,50560,0,0,0,0,81.3,93.7,18.8,,
1,5651,12760,0,85.7,40.1,61.6,168.3,42.1,67.1,,
0,5651,7756,0,220,20,11.8,340.1,93.9,70.6,,
0,5651,5585,0,200,19,92.9,265.9,50,80,,
0,5650,537,0,0,0,0,196,100,70.6,,
1,5649,19397,0,0,0,100,196,100,70.6,,
0,5630,14131,0,200,19,92.9,196,100,70.6,,
1,5627,30740,0,0,0,93.3,352.5,79.2,86.7,,
1,5623,14531,0,0,0,0,196,100,70.6,,
1,5618,11573,1,200,19,92.9,303.1,100,100,,
0,5615,4976,1,200,19,92.9,60,93.8,31.4,,
1,5608,1072,0,200,19,92.9,196,100,70.6,,
1,5607,22281,0,200,19,92.9,196,100,70.6,,
1,5606,32577,0,0,0,0,190.4,100,72.5,,
1,5606,32577,0,0,0,0,351.9,30.2,96.1,,
0,5603,99833,0,200,19,92.9,196,100,70.6,,
1,5602,6340,0,200,19,92.9,0,0,0,,
0,5601,40615,0,200,19,92.9,196,100,70.6,,
0,5599,12678,0,0,0,0,196.8,84.4,78,,
1,5597,16154,0,200,19,92.9,180,80.2,92.9,,
0,5597,10532,0,0,0,0,0,0,0,,
1,5587,23213,0,180,92.1,94.1,196,100,70.6,,
1,5585,76691,0,200,19,92.9,196,100,70.6,,
1,5585,7046,0,200,19,92.9,0,0,0,,
0,5580,4999,0,220,20,11.8,0,0,0,,
1,5578,10522,0,0,0,0,196,100,70.6,,
1,5578,10522,0,0,0,0,0,0,0,,
1,5577,22738,0,180,100,100,261.1,100,70.2,,
1,5574,219763,0,0,0,0,351.9,30.2,96.1,,
0,5572,8563,0,0,0,100,0,100,100,,
0,5570,19168,0,0,0,0,206.1,11.9,76.1,,
1,5570,4432,0,200,19,92.9,206.2,72.8,85.1,,
1,5569,64267,0,0,0,0,180,5.6,7.1,,
1,5566,1637,0,0,0,0,196,100,70.6,,
1,5564,5779,0,0,0,93.3,351.9,30.2,96.1,,
1,5562,37045,0,200,19,92.9,352.5,79.2,86.7,,
1,5560,5900,0,0,0,0,196,100,70.6,,
0,5553,21971,0,200,19,92.9,0,0,0,,
0,5551,3992,0,200,19,92.9,196,100,70.6,,
1,5539,20238,0,200,19,92.9,309.2,34,98,,
1,5539,17166,0,0,0,0,196,100,70.6,,
0,5532,10843,0,200,19,92.9,196,100,70.6,,
1,5526,17574,0,200,19,92.9,206.2,72.8,85.1,,
0,5525,46634,1,0,0,100,208.7,77,47.8,,
1,5524,461093,0,340,75,80,80,66.7,60,,
0,5524,26009,0,200,19,92.9,31.2,96.3,94.9,,
0,5521,4394,0,200,19,92.9,351.9,30.2,96.1,,
0,5515,12078,0,220,20,11.8,351.9,30.2,96.1,,
0,5513,7914,0,0,0,0,196,100,70.6,,
0,5509,97572,0,0,0,93.3,0,0,0,,
0,5508,3642,0,0,0,93.3,353.7,87.5,59.6,,
1,5504,4254,0,200,19,92.9,190.4,100,72.5,,
1,5493,2882,0,0,0,0,196,100,70.6,,
0,5489,27032,0,200,19,92.9,351.9,30.2,96.1,,
0,5482,9803,0,200,19,92.9,196,100,70.6,,
0,5479,5571,0,0,0,100,0,0,0,,
1,5478,4206,0,0,0,0,196,100,70.6,,
0,5475,38762,0,200,19,92.9,196,100,70.6,,
1,5473,47180,0,0,0,100,196,100,70.6,,
0,5467,9730,0,220,20,11.8,200.9,92.2,90.2,,
1,5466,37441,0,200,19,92.9,24,3.2,62,,
1,5454,13452,0,201.5,53.7,85.5,196,100,70.6,,
1,5453,8217,0,200,19,92.9,109.9,36.3,83.1,,
1,5451,5118,0,0,0,100,196,100,70.6,,
1,5448,11789,0,0,0,0,351.9,30.2,96.1,,
1,5438,7572,0,200,19,92.9,270,80.2,92.9,,
1,5434,21499,0,201.5,53.7,85.5,0,8.7,18,,
0,5434,15027,0,0,0,0,196,100,70.6,,
0,5429,31838,0,0,0,100,196,100,70.6,,
0,5426,79616,0,0,0,84.7,265.9,50,80,,
0,5425,7398,0,200,19,92.9,0,0,0,,
0,5417,139545,1,0,0,0,17.2,75.2,98,,
0,5414,20898,0,0,0,100,196,100,70.6,,
1,5413,11214,0,0,0,0,60,93.8,31.4,,
1,5410,42206,0,291.9,81.9,78,35.2,92.1,98.8,,
1,5405,10411,0,0,0,100,49.8,73.4,25.1,,
1,5404,7978,0,200,19,92.9,196,100,70.6,,
1,5401,72210,0,0,27.7,92.2,196,100,70.6,,
1,5401,36779,0,0,0,0,206,45.2,98,,
1,5395,21739,0,0,0,93.3,2.6,31.3,85.1,,
1,5394,11877,0,0,0,100,0,0,0,,
1,5392,26039,0,0,0,100,0,0,0,,
1,5389,43391,0,0,0,0,352.5,79.2,86.7,,
1,5388,35248,0,200,19,92.9,196,100,70.6,,
0,5386,96727,2,0,0,100,0,0,0,,
1,5374,29278,0,0,0,100,196,100,70.6,,
1,5374,5028,0,200,19,92.9,0,0,0,,
0,5372,10243,0,200,19,92.9,196,100,70.6,,
1,5369,46122,0,0,0,87.5,0,0,0,,
0,5367,16440,0,210,11.1,7.1,327.9,100,80,,
0,5363,57140,0,85.7,40.1,61.6,0,91.2,76.1,,
1,5356,17695,0,0,0,100,0,0,0,,
1,5354,8329,0,200,19,92.9,265.9,50,80,,
0,5353,13779,0,200,19,92.9,196,100,70.6,,
0,5351,3817,0,200,19,92.9,196,100,70.6,,
0,5343,32350,0,0,0,0,196,100,70.6,,
1,5339,15974,0,183.8,57.3,86.3,206.2,72.8,85.1,,
1,5329,27292,0,201.5,53.7,85.5,196,100,70.6,,
1,5327,15066,0,200,19,92.9,130,11.8,40,,
0,5326,42755,0,0,0,100,344.7,79.3,81.6,,
1,5323,13739,0,200,19,92.9,0,0,0,,
1,5320,24625,0,0,0,100,206.2,72.8,85.1,,
1,5311,1901,0,200,19,92.9,274.3,54.7,50.2,,
0,5309,2981,0,200,19,92.9,71.6,59,65.1,,
0,5295,39616,0,0,0,100,196,100,70.6,,
1,5294,26715,0,0,0,100,4.7,51.2,97.3,,
0,5290,5159,0,0,0,0,196,100,70.6,,
0,5289,23618,0,0,0,0,0,100,60,,
0,5288,11591,0,200,19,92.9,196,100,70.6,,
1,5288,1582,0,200,19,92.9,196,100,70.6,,
1,5286,8167,0,200,19,92.9,190.4,100,72.5,,
1,5283,2797,0,200,19,92.9,0,0,54.9,,
1,5282,5165,0,0,0,0,265.9,50,80,,
0,5280,18605,0,0,0,0,0,0,0,,
0,5279,3830,0,200,19,92.9,196,100,70.6,,
0,5275,59513,0,200,19,92.9,0,100,100,,
0,5275,23415,0,0,0,0,110.1,58.6,56.9,,
0,5272,37553,0,200,19,92.9,196,100,70.6,,
1,5270,24450,0,200,19,92.9,15.3,97.8,53.3,,
1,5270,4400,0,0,0,0,17.2,75.2,98,,
1,5268,5259,0,0,0,0,196,100,70.6,,
1,5261,6808,0,200,19,92.9,194.1,80.3,93.7,,
1,5259,7725,0,0,0,100,196,100,70.6,,
0,5252,8860,0,200,19,92.9,196,100,70.6,,
0,5248,14543,0,0,0,0,109.9,36.3,83.1,,
0,5247,13519,0,0,0,0,42.8,69.8,100,,
0,5247,4976,0,200,19,92.9,22.7,70.7,61.6,,
0,5240,166834,0,300,100,36.1,351.9,30.2,96.1,,
1,5240,22860,0,193.3,7.6,92.9,0,0,0,,
0,5234,21213,0,0,0,100,196,100,70.6,,
0,5224,29024,0,200,19,92.9,196,100,70.6,,
1,5218,8778,0,0,0,100,80.8,79.1,60,,
1,5217,28127,0,0,0,100,206.2,72.8,85.1,,
1,5209,17970,0,170.1,93,94.9,196.1,96.9,89,,
1,5209,3319,0,0,0,0,0,0,0,,
1,5208,11184,0,0,0,100,240,98,98,,
1,5206,47287,0,0,0,100,196,100,70.6,,
1,5204,15571,0,200,19,92.9,196,100,70.6,,
1,5204,997,0,183.8,19.3,65.1,196,100,70.6,,
1,5199,4278,0,200,19,92.9,332.7,70.5,61.2,,
1,5198,232102,0,0,0,100,196,100,70.6,,
1,5198,50578,2,0,0,93.3,17.2,75.2,98,,
0,5198,9952,0,0,0,0,326.3,23.8,94.1,,
1,5196,4737,0,76.3,92.2,25.1,352.5,79.2,86.7,,
0,5194,17640,0,200,19,92.9,196,100,70.6,,
1,5193,26933,0,0,0,100,0,100,100,,
1,5193,7698,0,0,0,100,196,100,70.6,,
0,5191,8009,0,200,19,92.9,196,100,70.6,,
0,5187,14131,0,200,19,92.9,80.7,96.4,32.9,,
1,5185,22049,0,0,0,100,194.1,80.3,93.7,,
0,5185,4757,0,200,19,92.9,196,100,70.6,,
0,5184,14301,0,200,19,92.9,194.1,80.3,93.7,,
1,5179,31377,0,0,0,100,196,100,70.6,,
0,5179,23956,0,200,19,92.9,351.9,30.2,96.1,,
0,5170,1224,0,200,19,92.9,196,100,70.6,,
0,5169,38769,0,200,19,92.9,196,100,70.6,,
1,5168,20318,0,0,0,100,331.2,61.8,78,,
1,5167,3747,0,183.8,57.3,86.3,0,0,0,,
0,5165,16236,0,200,19,92.9,227.8,84.8,59.2,,
0,5163,37079,0,0,0,100,196,100,70.6,,
1,5160,23821,0,0,0,0,265.9,50,80,,
0,5159,7083,0,200,19,92.9,196,100,70.6,,
1,5159,2623,0,0,0,0,196,100,70.6,,
1,5157,8476,0,200,19,92.9,352.1,95.9,96.1,,
1,5153,6102,0,200,19,92.9,346.8,90.6,74.9,,
1,5153,3722,0,200,19,92.9,196,100,70.6,,
1,5151,53583,0,0,0,93.3,17.2,75.2,98,,
0,5151,22483,0,0,0,0,196,100,70.6,,
1,5144,5020,0,37.5,80,94.1,196,100,70.6,,
0,5122,18553,0,0,0,100,206.2,72.8,85.1,,
0,5120,17198,0,0,0,100,196,100,70.6,,
0,5118,3282,0,0,0,0,196,100,70.6,,
1,5117,13824,0,0,0,0,196,100,70.6,,
0,5115,2369,3,0,0,100,196,100,70.6,,
1,5114,13569,0,0,0,100,290.1,100,100,,
1,5102,6041,0,200,19,92.9,206.1,11.9,76.1,,
1,5099,8204,0,200,19,92.9,196,100,70.6,,
0,5098,28956,0,200,19,92.9,196,100,70.6,,
0,5096,135291,0,200,19,92.9,196,100,70.6,,
0,5092,23586,0,0,0,0,196,100,70.6,,
0,5081,9398,0,200,19,92.9,196,100,70.6,,
0,5081,1756,0,0,0,0,265.9,50,80,,
1,5076,31631,0,200,19,92.9,196,100,70.6,,
0,5072,9409,0,200,19,92.9,193.6,64.4,96.9,,
0,5072,3297,0,0,0,93.3,109.9,36.3,83.1,,
1,5059,2764,0,200,19,92.9,0,100,96.1,,
1,5058,7679,0,0,0,0,0,0,20,,
1,5054,12905,0,0,0,100,337.9,100,100,,
1,5048,88358,0,0,0,100,347.9,92.2,40,,
1,5046,5870,0,45,1.9,82.7,206,45.2,98,,
1,5043,9738,0,200,19,92.9,196,100,70.6,,
1,5040,10018,0,0,0,100,337.8,86,83.9,,
0,5034,50390,0,0,0,100,190.4,100,72.5,,
0,5034,3970,0,0,0,93.3,198.8,90.8,51,,
1,5033,95350,0,0,0,93.3,0,100,100,,
1,5033,95346,0,0,0,93.3,206,45.2,98,,
1,5033,95346,0,0,0,93.3,0,0,0,,
1,5033,95345,0,0,0,93.3,196,100,70.6,,
1,5033,9237,0,0,0,100,196,100,70.6,,
1,5030,13600,0,0,0,100,0,0,0,,
0,5027,104585,0,0,0,0,196,100,70.6,,
0,5024,5153,0,0,0,100,196,100,70.6,,
0,5021,22635,0,220,20,11.8,196,100,70.6,,
0,5021,9556,0,0,0,100,196,100,70.6,,
0,5017,7003,0,0,0,100,196,100,70.6,,
0,5013,4285,0,200,19,92.9,23.1,100,75.3,,
1,5012,46950,0,0,0,0,110.1,58.6,56.9,,
1,5006,9991,0,200,19,92.9,352.5,79.2,86.7,,
1,4998,27803,0,0,0,0,352.5,79.2,86.7,,
0,4993,6115,0,0,0,0,348,100,100,,
0,4989,363623,0,0,0,100,240,100,100,,
1,4988,10470,0,0,0,0,0,0,0,,
0,4984,6118,0,0,0,0,196,100,70.6,,
1,4983,9459,0,0,0,0,194.1,80.3,93.7,,
1,4972,76439,0,0,0,0,206.2,72.8,85.1,,
0,4972,21939,0,0,0,0,206.2,72.8,85.1,,
1,4971,19212,0,0,0,0,0,0,0,,
1,4970,9077,0,200,19,92.9,196.8,84.4,78,,
0,4966,19979,0,0,0,100,196,100,70.6,,
1,4965,27802,1,0,0,0,196,100,70.6,,
1,4964,15595,0,200,19,92.9,109.9,36.3,83.1,,
1,4957,11157,0,0,0,100,196,100,70.6,,
0,4955,350462,0,200,19,92.9,236.9,92.2,100,,
1,4950,43511,0,0,0,93.3,347.9,82,76.1,,
1,4950,18178,0,0,0,0,196,100,70.6,,
1,4947,118452,0,0,0,100,195,100,80,,
1,4946,35579,0,0,0,93.3,352.5,79.2,86.7,,
1,4946,4638,0,200,19,92.9,196,100,70.6,,
1,4941,10170,0,200,19,92.9,194.1,80.3,93.7,,
0,4940,51167,0,200,19,92.9,19.3,100,100,,
0,4940,51167,0,200,19,92.9,196,100,70.6,,
0,4928,26834,0,220,20,11.8,196,100,70.6,,
1,4924,9496,0,200,19,92.9,0,30.4,22,,
1,4914,6732,0,0,0,0,206.2,72.8,85.1,,
1,4912,13174,0,0,0,100,196,100,70.6,,
1,4902,9131,0,183.8,57.3,86.3,108.3,71.9,50.2,,
0,4902,2286,0,0,0,0,265.9,50,80,,
1,4899,1152,0,200,19,92.9,196,100,70.6,,
1,4897,5153,1,0,0,100,0,0,0,,
1,4895,14618,0,200,19,92.9,330,66.7,100,,
0,4894,37293,0,200,19,92.9,265.9,50,80,,
1,4894,13058,0,277.2,21.5,52.9,0,100,100,,
1,4892,156531,0,0,0,100,0,0,0,,
1,4892,11841,0,0,0,100,22.7,70.7,61.6,,
0,4889,27385,0,200,19,92.9,42.8,69.8,100,,
1,4882,43107,0,0,0,100,176.9,85.3,80,,
1,4882,3393,0,85.7,40.1,61.6,5.1,100,60,,
1,4879,2103,0,0,0,100,196,100,70.6,,
0,4877,19353,0,200,19,92.9,196,100,70.6,,
1,4876,6002,0,0,0,0,15.3,97.8,53.3,,
1,4875,18701,0,0,0,100,196,100,70.6,,
1,4869,22203,0,0,0,93.3,140,31.2,30.2,,
1,4862,91870,1,0,0,0,0,100,100,,
1,4842,6633,0,200,19,92.9,0,0,0,,
0,4841,8103,0,200,19,92.9,265.9,50,80,,
1,4835,5744,0,200,19,92.9,196,100,70.6,,
1,4828,42967,0,0,0,0,351.9,30.2,96.1,,
1,4828,7918,0,200,19,92.9,206.2,72.8,85.1,,
1,4821,55177,0,0,0,0,336.7,15.5,45.5,,
1,4820,19124,0,201.5,53.7,85.5,196,100,70.6,,
1,4819,82439,0,340,75,80,21.1,100,70.2,,
1,4816,5777,0,0,0,0,196,100,70.6,,
1,4813,3790,0,200,19,92.9,196,100,70.6,,
0,4811,4408,0,200,19,92.9,206.2,72.8,85.1,,
1,4810,13011,0,200,19,92.9,71.6,59,65.1,,
0,4809,6920,0,0,0,0,26.5,74.8,80.8,,
1,4807,2557,0,200,19,92.9,0,0,0,,
1,4806,126379,0,0,0,100,352.5,79.2,86.7,,
1,4805,25686,0,0,0,100,0,100,100,,
0,4804,6035,0,0,0,100,196,100,70.6,,
1,4803,26963,0,0,0,100,192,81.8,83.9,,
1,4801,10317,0,0,0,100,58.1,93.9,12.9,,
1,4800,36224,0,0,0,100,42.8,69.8,100,,
1,4800,8515,0,259.4,90.7,84.3,196,100,70.6,,
1,4799,2174,0,200,19,92.9,272,78.7,81.2,,
0,4796,9853,0,200,19,92.9,190.1,92.2,96.1,,
1,4793,59019,0,200,19,92.9,350,95.9,96.1,,
1,4791,40579,0,0,0,100,184.9,90.2,96.1,,
0,4788,4880,0,200,19,92.9,26.5,74.8,80.8,,
1,4787,8807,0,200,19,92.9,190.4,100,72.5,,
1,4786,6428,0,0,0,0,206,45.2,98,,
0,4786,231,0,200,19,92.9,196,100,70.6,,
0,4783,142263,0,220,20,11.8,110.1,58.6,56.9,,
0,4779,51847,0,0,0,0,60,93.8,31.4,,
0,4778,4686,0,0,0,100,352.5,79.2,86.7,,
1,4773,313990,0,0,0,100,196,100,70.6,,
0,4773,8263,0,0,0,0,196,100,70.6,,
1,4771,9245,0,200,19,92.9,359.4,90.1,91,,
1,4766,26875,0,49,38.4,94.9,110.1,58.6,56.9,,
1,4763,37109,0,0,0,0,196,100,70.6,,
0,4757,15810,0,200,19,92.9,196,100,70.6,,
1,4757,2613,0,200,19,92.9,80.7,96.4,32.9,,
0,4755,95308,0,0,0,0,196,100,70.6,,
1,4754,83253,0,0,0,100,196,100,70.6,,
1,4752,6234,0,0,0,0,196,100,70.6,,
0,4750,13063,0,0,0,100,265.9,50,80,,
1,4750,10017,0,200,19,92.9,196,100,70.6,,
1,4749,118046,0,0,0,0,0,0,0,,
1,4749,85510,0,0,0,100,196,100,70.6,,
0,4742,19696,0,33.6,41.9,85.1,0,0,0,,
1,4740,5826,0,200,19,92.9,206.2,72.8,85.1,,
1,4738,92332,0,99.6,21.4,86.3,352.5,79.2,86.7,,
1,4734,5735,0,99.6,21.4,86.3,196,97,78.8,,
1,4730,15203,0,201.5,53.7,85.5,196,100,70.6,,
0,4720,6135,0,200,19,92.9,196,100,70.6,,
1,4720,4415,0,220,20,11.8,196,100,70.6,,
0,4720,2837,0,200,19,92.9,351.9,30.2,96.1,,
1,4716,9006,0,220,20,11.8,71.6,59,65.1,,
0,4714,1153,0,0,0,100,196,100,70.6,,
0,4713,45335,0,200,19,92.9,196,100,70.6,,
1,4713,20215,0,200,19,92.9,287.9,94.8,76.1,,
0,4712,5447,2,200,19,92.9,0,85.1,92.2,,
0,4711,15471,0,99.6,21.4,86.3,196,100,70.6,,
0,4711,2408,0,200,19,92.9,196,100,70.6,,
1,4709,11954,0,0,0,100,196,100,70.6,,
1,4709,9206,1,183.8,57.3,86.3,265.9,50,80,,
1,4709,2725,0,200,19,92.9,196,100,70.6,,
1,4704,16836,0,0,0,0,196,100,70.6,,
1,4703,20065,0,200,19,92.9,282,94.8,82.7,,
1,4703,10418,0,200,19,92.9,206.1,11.9,76.1,,
0,4702,19528,0,0,0,0,190.4,100,72.5,,
1,4701,4884,0,200,19,92.9,194.1,80.3,93.7,,
1,4698,4879,0,37.5,80,94.1,80.7,96.4,32.9,,
1,4696,9545,0,0,0,0,109.9,100,70.2,,
0,4695,3703,0,0,0,0,206.1,11.9,76.1,,
1,4690,13568,0,201.5,53.7,85.5,196,100,70.6,,
1,4685,25767,0,0,0,100,196,100,70.6,,
0,4684,17906,0,0,0,93.3,196,100,70.6,,
0,4677,5759,0,0,0,0,194.1,80.3,93.7,,
1,4676,181960,0,200,19,92.9,296.9,94.2,87.8,,
1,4670,11807,0,0,0,100,196,100,70.6,,
0,4667,11265,0,200,19,92.9,0,100,45.1,,
0,4666,22808,1,200,19,92.9,196,100,70.6,,
0,4665,7066,0,200,19,92.9,301.9,100,100,,
1,4662,13790,0,0,0,0,194.1,80.3,93.7,,
1,4662,9548,0,200,19,92.9,25.7,35.7,100,,
0,4658,13365,0,0,0,0,196.8,84.4,78,,
0,4656,49024,0,0,0,100,60.6,97.9,38,,
0,4651,3900,0,0,0,0,194.1,80.3,93.7,,
1,4648,61339,0,0,0,100,206,45.2,98,,
0,4640,12800,0,200,19,92.9,0,0,0,,
