gender,created,fav_number,tweet_count,retweet_count,tweet_location,user_timezone,link_hue,link_sat,link_vue,sidebar_hue,sidebar_sat,sidebar_vue
1,03/08/2010,8347,46805,0,1,1,0,0,0,0,0,0
0,05/26/2011,515,46802,1,1,1,196,100,70.6,200,19,92.9
1,05/11/2009,13147,46777,0,1,1,265.9,50,80,0,0,0
0,10/24/2012,608,46712,0,1,1,0,0,0,0,0,93.3
1,08/03/2012,1714,46673,0,0,0,32.8,83.8,94.1,0,0,100
0,04/19/2010,11,46646,0,1,1,190.4,100,72.5,183.8,57.3,86.3
1,06/18/2012,13567,46639,0,1,1,352.5,79.2,86.7,0,0,100
0,07/23/2011,5525,46634,1,0,1,196,100,70.6,0,0,100
1,02/20/2011,5858,46634,0,1,1,351.9,30.2,96.1,0,0,0
0,05/26/2008,10983,46598,0,0,1,208.7,77,47.8,0,0,100
1,08/19/2015,1,46593,0,0,1,196,100,70.6,200,19,92.9
0,08/31/2010,3579,46570,0,0,1,0,0,0,0,0,93.3
0,05/25/2010,4605,46560,0,1,1,0,0,0,0,0,93.3
1,04/19/2011,612,46539,0,1,1,352.5,79.2,86.7,0,0,0
1,01/18/2014,1767,46528,0,1,0,196,100,70.6,200,19,92.9
0,07/16/2009,120,46516,0,1,1,0,0,0,0,0,100
0,02/17/2011,6337,46426,0,1,1,0,0,0,0,0,93.3
1,08/24/2011,1386,46417,0,1,1,351.9,30.2,96.1,0,0,0
1,05/15/2009,2433,46406,0,1,1,0,100,100,0,0,0
1,11/28/2011,3272,46387,1,1,1,206.1,11.9,76.1,0,0,0
0,10/12/2013,40174,46301,0,1,1,80.7,96.4,32.9,0,0,0
0,09/19/2010,55294,46223,0,1,1,37.9,96.2,72.9,216.5,32,96.9
1,09/14/2015,1,46212,0,0,0,196,100,70.6,200,19,92.9
0,02/01/2012,11829,46170,0,1,1,206.2,72.8,85.1,0,0,100
1,07/27/2010,2,46157,0,1,1,0,100,100,201.5,53.7,85.5
1,12/01/2011,5369,46122,0,0,1,51.6,32.2,96.1,0,0,87.5
1,01/31/2014,9903,46088,1,1,1,0,0,0,0,0,0
1,11/20/2011,18718,46074,0,1,1,109.9,36.3,83.1,0,0,100
0,08/31/2009,0,46074,0,1,1,196,100,70.6,200,19,92.9
1,10/12/2011,711,46056,0,1,1,109.9,36.3,83.1,0,0,100
0,08/04/2008,46,45994,0,1,1,196,100,70.6,0,0,100
0,07/12/2009,7977,45962,0,1,1,0,0,0,0,0,93.3
1,10/27/2011,1686,45945,0,1,1,196,100,70.6,0,0,100
0,10/09/2011,216,45941,0,1,0,196,100,70.6,200,19,92.9
0,09/01/2011,4246,45905,0,1,1,206,45.2,98,0,0,0
1,04/07/2011,27,45847,0,0,1,194.1,80.3,93.7,220,20,11.8
1,02/28/2011,3509,45763,0,0,1,190.4,100,72.5,0,0,0
1,11/29/2012,25,45696,0,1,1,190.4,100,72.5,0,0,0
1,09/14/2015,3,45684,0,0,0,196,100,70.6,200,19,92.9
1,07/30/2013,7823,45669,0,1,1,332.9,85.9,100,0,0,100
0,12/26/2012,10,45665,0,1,0,22.7,70.7,61.6,33.6,41.9,85.1
0,04/18/2010,524,45645,0,1,1,196,100,70.6,200,19,92.9
0,01/02/2009,7,45611,0,1,1,122.1,78.8,85.1,0,0,0
1,06/04/2011,184,45548,0,1,0,0,100,100,201.5,53.7,85.5
1,01/27/2013,12468,45432,0,1,1,334.9,40.8,94.1,45,4.9,96.5
0,05/30/2011,4713,45335,0,1,1,196,100,70.6,200,19,92.9
1,04/03/2013,0,45316,0,0,1,196,100,70.6,200,19,92.9
1,06/21/2011,3084,45300,0,1,1,0,100,100,340,75,80
1,01/03/2015,3,45295,0,1,0,344.7,79.3,81.6,85.7,40.1,61.6
1,06/18/2014,9588,45290,0,0,1,196,100,70.6,0,0,100
0,04/24/2009,2842,45272,0,1,1,340,75,80,0,0,100
1,09/29/2014,67,45240,0,0,0,196,100,70.6,200,19,92.9
1,05/01/2011,3362,45180,0,1,1,196,100,70.6,200,19,92.9
1,02/25/2012,14486,45179,0,0,1,0,0,0,0,0,100
0,02/16/2011,16297,45121,0,1,1,0,96.5,79.2,0,0,100
1,03/11/2014,387,44969,0,1,0,351.9,30.2,96.1,0,0,0
1,03/16/2015,11269,44939,0,1,1,270,100,26.7,200,19,92.9
1,02/16/2012,1286,44931,0,0,1,196,100,70.6,200,19,92.9
1,11/26/2011,219,44927,0,1,1,196,100,70.6,200,19,92.9
1,11/10/2011,19166,44914,0,1,1,352.5,79.2,86.7,0,0,0
1,04/04/2009,619,44900,0,1,1,304,98.3,71,304,98.3,71
0,09/17/2011,500,44895,0,1,1,196,100,70.6,0,0,100
0,11/20/2012,50519,44876,1,0,1,237,100,70.2,0,0,0
1,03/18/2009,20754,44841,0,1,1,206.1,11.9,76.1,0,0,0
0,01/05/2011,6663,44753,0,1,1,12,100,100,0,0,100
1,12/29/2011,16404,44751,0,0,1,190.4,100,72.5,0,0,100
0,12/06/2008,2111,44717,1,1,1,3.1,82.2,63.9,227.3,86.8,14.9
0,05/13/2010,6650,44694,0,1,1,19.3,86,94.9,0,0,0
1,09/04/2011,16098,44681,0,1,1,206.1,11.9,76.1,0,0,100
0,05/23/2012,6656,44658,0,1,1,194.1,80.3,93.7,0,0,0
1,02/02/2010,22204,44635,0,0,1,44.6,19.2,71.4,0,0,100
1,03/05/2014,9054,44630,0,1,0,196,100,70.6,200,19,92.9
0,05/20/2008,19659,44620,0,1,1,194.1,80.3,93.7,220,20,11.8
1,11/19/2011,529,44610,0,0,0,196,100,70.6,0,0,100
1,11/19/2011,529,44610,0,0,0,196,100,70.6,0,0,100
1,02/04/2015,17482,44604,0,1,1,301.1,48.1,91.4,0,0,0
0,07/17/2009,1819,44589,0,0,1,0,0,60,0,0,100
0,12/08/2009,3957,44579,0,1,1,206.1,11.9,76.1,183.8,57.3,86.3
0,12/08/2009,3957,44577,1,1,1,206.1,11.9,76.1,183.8,57.3,86.3
1,08/06/2011,918,44566,0,1,1,51.4,48.8,16.9,154.1,24.3,71
0,08/12/2011,6739,44554,0,1,1,243.8,90.2,67.8,200,19,92.9
0,03/12/2010,7682,44550,0,1,1,196,100,70.6,200,19,92.9
1,11/24/2014,4345,44492,0,1,1,196,100,70.6,200,19,92.9
1,01/01/2011,130,44459,0,0,1,316.3,38,94.9,0,80.9,76.1
1,08/19/2009,342,44440,0,1,1,170.9,74.1,56.1,0,0,100
1,03/10/2015,0,44421,0,0,0,196,100,70.6,200,19,92.9
1,03/10/2015,0,44421,0,0,0,196,100,70.6,200,19,92.9
1,03/10/2015,0,44421,0,0,0,196,100,70.6,200,19,92.9
1,03/10/2015,0,44421,0,0,0,196,100,70.6,200,19,92.9
1,05/13/2011,22836,44410,0,1,1,340,75,80,193.3,7.6,92.9
1,04/15/2009,434,44365,0,1,1,265.9,50,80,0,0,100
0,02/01/2010,1351,44290,0,1,1,196,100,70.6,0,0,100
0,05/11/2009,439,44271,0,0,1,0,0,0,0,0,0
1,05/06/2011,27753,44230,0,0,1,196,100,70.6,200,19,92.9
0,05/28/2014,62,44222,0,1,1,196,100,70.6,200,19,92.9
1,05/06/2011,27748,44217,0,0,1,196,100,70.6,200,19,92.9
0,05/07/2010,246,44207,0,1,1,196,100,70.6,0,0,100
1,01/10/2011,30550,44202,0,1,1,319.1,100,100,201.5,53.7,85.5
1,05/04/2013,7877,44196,0,1,1,9,94,92.2,0,0,100
1,04/30/2011,120107,44165,0,1,1,196,100,70.6,0,0,0
0,02/08/2009,6650,44156,0,1,0,130,14,16.9,0,0,100
1,07/20/2012,19243,44142,0,1,1,196,100,70.6,200,19,92.9
0,06/01/2009,54,44125,0,0,1,190.4,100,72.5,0,0,100
0,10/12/2012,526,44110,0,1,0,196,100,70.6,200,19,92.9
0,05/11/2014,222,44061,0,0,0,196,100,70.6,200,19,92.9
1,09/21/2010,3370,44045,0,1,1,35.1,100,100,0,0,100
0,11/12/2011,16270,44035,0,1,1,196,100,70.6,200,19,92.9
0,06/22/2011,4329,44009,0,0,1,196,100,70.6,200,19,92.9
0,01/25/2009,54,44008,0,1,1,0,0,0,0,0,93.3
0,09/28/2010,448,43965,0,1,1,0,1.4,27.8,195,3.8,41.2
0,06/09/2010,417,43922,0,1,1,32.9,85.7,96.1,115,64.9,58
0,08/22/2010,89043,43896,0,0,1,206.2,72.8,85.1,0,0,0
1,01/10/2012,25615,43894,0,0,1,42.8,69.8,100,0,0,0
1,06/20/2011,3797,43824,0,1,0,325.2,40.9,84.3,336.7,19.8,97.3
1,01/01/2011,15119,43808,0,1,1,280,54,58.8,0,0,100
0,12/23/2010,788,43743,0,1,1,206.2,72.8,85.1,183.8,19.3,65.1
0,08/01/2010,17262,43710,0,0,1,0,0,0,0,0,100
0,02/22/2009,107,43697,0,0,1,180,16.7,21.2,0,0,93.3
1,03/26/2009,47,43691,0,1,1,271.9,67.3,65.9,0,0,100
1,08/14/2010,1595,43687,0,1,1,15.3,97.8,53.3,45,1.9,82.7
1,04/30/2009,677,43657,0,1,1,194.1,80.3,93.7,220,20,11.8
0,12/02/2009,7456,43632,0,1,1,229.9,100,70.2,100,41.4,22.7
1,10/01/2012,2036,43614,0,1,1,277.8,38.7,90.2,0,0,0
0,01/27/2009,11086,43594,0,1,1,0,0,3.9,0,0,0
0,03/27/2015,4,43582,0,1,0,196,100,70.6,0,0,0
1,09/14/2015,3,43546,0,0,0,196,100,70.6,200,19,92.9
1,04/10/2009,4950,43511,0,1,1,0,0,20,0,0,93.3
1,11/17/2010,8778,43490,0,1,1,347.9,82,76.1,0,0,0
1,01/10/2007,5389,43391,0,1,1,265.9,50,80,0,0,0
0,04/04/2013,7185,43367,0,0,1,352.5,79.2,86.7,0,0,100
1,01/18/2015,3879,43356,0,1,1,196,100,70.6,200,19,92.9
1,12/30/2011,90,43353,0,1,1,348.7,96.8,60.4,0,0,0
1,06/20/2011,26100,43306,0,1,1,0,0,20,200,19,92.9
0,02/14/2014,122,43303,0,0,0,196,100,70.6,200,19,92.9
1,09/05/2012,2933,43292,0,1,1,330.8,15.9,96.1,0,0,100
0,01/18/2011,8,43278,0,1,1,196,100,70.6,216.5,32,96.9
0,04/17/2011,17089,43187,0,1,1,0,0,0,0,0,100
1,08/21/2011,39304,43175,0,1,1,110.1,58.6,56.9,0,0,100
1,11/19/2011,12541,43152,0,1,1,206.2,72.8,85.1,0,0,100
1,11/05/2013,13190,43130,1,0,1,196,100,70.6,200,19,92.9
1,03/31/2011,4882,43107,0,1,1,276.1,73,74.1,0,0,100
0,03/04/2009,0,43067,0,0,1,176.9,85.3,80,204,17.9,11
0,07/28/2009,703,43057,0,1,1,194.1,80.3,93.7,0,0,100
0,11/18/2010,314,43042,0,1,1,196,100,70.6,200,19,92.9
0,12/14/2006,344,43019,0,1,1,39.2,86.4,98,0,0,100
1,09/14/2015,1,43004,0,0,0,196,100,70.6,200,19,92.9
1,04/26/2009,1035,42984,0,1,1,0,92.7,70.2,0,0,100
1,07/03/2009,4828,42967,0,1,1,351.9,30.2,96.1,0,0,0
1,07/04/2011,31788,42872,0,0,1,351.9,30.2,96.1,0,0,0
1,07/29/2013,7149,42835,0,0,1,0,0,0,0,0,0
0,11/06/2009,704,42821,0,1,1,0,0,0,0,0,93.3
0,08/30/2008,2023,42796,0,1,1,0,0,40,0,0,0
1,08/13/2011,10819,42774,0,1,1,352.5,79.2,86.7,0,0,0
1,10/30/2011,58139,42771,1,1,1,265.9,50,80,0,0,100
0,09/27/2010,251,42767,0,1,1,196,100,70.6,200,19,92.9
0,01/16/2012,5326,42755,0,1,0,196,100,70.6,0,0,100
0,06/06/2012,313,42694,0,0,1,344.7,79.3,81.6,85.7,40.1,61.6
1,06/07/2011,1432,42683,0,1,1,206,45.2,98,0,0,100
1,03/14/2012,642,42680,0,0,1,336.2,100,100,0,0,0
1,07/30/2011,20169,42661,0,1,1,206.2,72.8,85.1,0,0,0
1,02/18/2009,107,42580,0,1,1,196,100,70.6,200,19,92.9
0,06/01/2010,16836,42573,0,0,1,196,100,70.6,200,19,92.9
0,04/25/2012,13845,42539,0,1,1,210,44.4,17.6,0,0,100
0,06/20/2011,3374,42514,0,1,1,196,100,70.6,200,19,92.9
1,05/25/2007,2554,42510,0,1,1,240,100,100,86.5,63.8,73.7
1,06/02/2009,1966,42504,0,1,1,359.4,100,72.9,228.6,50,16.5
0,04/22/2011,1781,42470,0,1,1,0,0,0,358.1,96.9,76.1
0,05/25/2011,42617,42457,0,1,1,344.7,79.3,81.6,85.7,40.1,61.6
1,02/09/2009,53408,42408,0,1,1,0,0,0,0,0,100
1,10/29/2012,98888,42334,0,1,1,186.9,98.8,100,0,0,100
0,09/09/2012,37797,42322,1,1,1,352.5,79.2,86.7,0,0,100
0,06/26/2009,2047,42310,0,1,1,206.2,72.8,85.1,0,0,100
1,04/20/2009,76,42302,0,1,1,187.1,94,92.2,0,0,100
1,02/03/2012,3775,42255,0,1,1,196,100,70.6,200,19,92.9
1,09/26/2009,1369,42244,0,1,1,0,0,3.9,349.9,92.2,96.1
0,10/29/2010,12705,42235,0,1,1,196,100,70.6,0,0,100
1,09/28/2013,17080,42218,0,0,1,196,100,70.6,200,19,92.9
1,08/21/2010,5410,42206,0,1,1,312,100,100,291.9,81.9,78
0,09/04/2010,33,42169,0,1,1,35.2,92.1,98.8,0,0,0
1,05/20/2012,23590,42155,0,0,0,196,100,70.6,200,19,92.9
0,11/02/2009,63,42128,0,1,1,194.1,80.3,93.7,220,20,11.8
1,10/19/2010,1590,42037,1,1,1,22.7,70.7,61.6,33.6,41.9,85.1
1,08/08/2013,19135,42027,0,1,1,351.9,30.2,96.1,0,0,0
0,03/08/2009,1394,42007,0,1,1,0,0,0,0,0,93.3
1,01/10/2011,4013,41897,0,1,1,351.9,30.2,96.1,49,38.4,94.9
0,04/22/2012,2379,41896,0,1,1,351.9,30.2,96.1,0,0,100
0,01/02/2013,23928,41869,0,0,0,196,100,70.6,200,19,92.9
1,05/12/2012,17185,41824,0,1,1,7.1,24.9,92.9,0,0,100
1,08/13/2013,12965,41800,0,1,1,206.1,11.9,76.1,0,0,100
0,08/26/2011,9,41781,0,1,1,196,100,70.6,0,0,100
1,09/06/2013,16204,41759,0,1,1,190.4,100,72.5,183.8,57.3,86.3
1,05/05/2011,727,41717,0,1,1,242.2,98.2,87.8,0,0,100
1,10/02/2013,0,41627,0,1,1,222.1,74.9,85.9,0,0,100
1,07/09/2009,8690,41572,0,1,1,196,100,70.6,0,0,100
1,07/22/2012,11242,41552,0,0,1,0,96.2,94.1,0,0,0
1,04/28/2012,7034,41549,0,1,1,80.7,96.4,32.9,0,0,100
0,09/12/2009,426,41532,0,1,1,196,100,70.6,0,0,100
1,08/27/2012,53058,41505,0,1,0,196,100,70.6,200,19,92.9
1,04/24/2009,827,41482,0,1,1,194.1,80.3,93.7,0,0,0
1,07/18/2013,16062,41443,0,1,1,0,0,0,0,0,100
0,01/15/2011,4505,41399,0,1,1,72.8,93.8,31.4,0,0,0
1,04/14/2014,6247,41398,1,0,1,15.3,97.8,53.3,45,1.9,82.7
1,07/15/2013,28,41338,0,1,0,196,100,70.6,200,19,92.9
0,02/25/2009,7863,41336,0,1,1,0,0,0,0,0,0
1,10/04/2010,12880,41319,0,1,1,352.1,92.1,94.1,0,0,100
1,10/07/2012,18673,41305,0,1,1,0,0,0,0,0,93.3
1,04/15/2009,13988,41280,0,1,1,265.9,50,80,0,0,100
0,07/03/2013,213,41235,0,1,1,206.2,72.8,85.1,0,0,0
0,10/29/2014,11573,41206,0,1,0,0,0,0,0,0,0
1,03/24/2009,3943,41194,0,1,0,0,0,0,0,0,100
1,02/20/2015,17201,41193,0,0,1,196,100,70.6,200,19,92.9
1,02/20/2015,17201,41193,0,0,1,196,100,70.6,200,19,92.9
0,07/08/2009,57,41166,0,1,1,194.1,80.3,93.7,220,20,11.8
1,09/07/2010,3517,41153,0,1,1,110.1,58.6,56.9,0,0,0
1,01/07/2010,446,41114,0,1,1,289.8,24.1,86.3,0,0,13.3
1,06/20/2009,8289,41075,0,1,1,352.5,79.2,86.7,0,0,100
0,08/15/2012,6515,41026,0,0,0,196,100,70.6,200,19,92.9
0,10/28/2010,6421,41011,0,1,1,0,0,0,200,19,92.9
0,07/12/2012,587,40978,0,1,1,324,100,86.3,0,0,0
1,02/03/2012,8973,40976,0,0,1,195,100,80,0,0,100
0,07/20/2013,23748,40972,2,1,1,196,100,70.6,200,19,92.9
1,05/23/2013,1060,40954,0,1,1,196,100,70.6,200,19,92.9
0,03/11/2011,1661,40934,0,1,1,0,0,0,0,0,100
0,06/27/2014,333,40925,0,1,1,330.8,100,70.2,200,19,92.9
1,01/01/2013,11564,40862,0,1,1,196,100,70.6,0,0,100
0,04/05/2007,891,40791,0,1,1,12,100,100,183.8,19.3,65.1
0,04/05/2011,154539,40771,0,1,1,0,0,0,216.5,32,96.9
0,03/11/2011,4217,40771,0,1,1,196,100,70.6,0,0,100
0,06/01/2010,7871,40728,0,1,0,196,100,70.6,0,0,100
0,02/25/2009,1,40707,0,1,1,196,100,70.6,0,0,100
1,09/21/2015,0,40680,0,0,0,196,100,70.6,200,19,92.9
0,12/26/2009,5601,40615,0,1,1,196,100,70.6,200,19,92.9
0,05/29/2008,29233,40601,0,1,1,196,100,70.6,200,19,92.9
1,03/26/2015,622,40597,0,1,0,206.1,11.9,76.1,0,0,0
1,10/19/2010,4791,40579,0,1,1,0,0,0,0,0,100
1,04/21/2009,1015,40554,0,1,1,184.9,90.2,96.1,0,0,0
1,04/21/2009,1015,40554,0,1,1,184.9,90.2,96.1,0,0,0
0,05/05/2011,24349,40524,0,1,0,196,100,70.6,200,19,92.9
1,05/09/2010,2536,40497,0,1,1,351.9,30.2,96.1,0,0,100
1,11/28/2014,329,40490,0,0,0,196,100,70.6,200,19,92.9
1,11/28/2014,329,40490,0,0,0,196,100,70.6,200,19,92.9
1,05/16/2011,1819,40452,0,0,1,287.9,84.1,74.1,0,0,100
1,05/30/2014,57689,40429,0,1,1,296.5,23.7,85.9,0,0,100
0,07/06/2011,15,40425,0,1,1,20,95.1,16.1,0,0,100
1,09/06/2009,10158,40388,0,1,1,275.2,26,94.9,0,0,100
1,07/21/2011,589,40379,0,0,1,340,75,80,0,0,100
1,02/05/2013,14019,40357,0,1,1,206.2,72.8,85.1,0,0,100
0,12/13/2012,62439,40276,0,1,0,196,100,70.6,200,19,92.9
0,03/20/2013,6294,40221,0,0,1,0,0,0,0,0,100
0,09/25/2008,7574,40216,0,1,1,206.2,72.8,85.1,0,0,93.3
0,05/13/2012,7062,40180,1,1,1,0,96,98,0,0,100
0,02/07/2009,2027,40149,0,1,1,0,0,0,0,0,100
0,08/18/2009,1761,40089,0,0,0,206.2,72.8,85.1,0,0,0
0,09/05/2012,3275,40053,0,1,1,196,100,70.6,200,19,92.9
0,08/02/2011,27901,39977,0,1,1,340.1,93.9,70.6,340,75,80
0,07/11/2009,11701,39971,0,0,1,206.2,72.8,85.1,0,0,0
1,09/26/2014,58469,39964,0,0,0,196,100,70.6,200,19,92.9
0,08/06/2010,6271,39881,0,1,1,206.2,72.8,85.1,0,0,100
1,11/09/2015,11,39880,0,0,0,196,100,70.6,200,19,92.9
1,09/22/2015,289,39873,0,0,0,196,100,70.6,200,19,92.9
0,08/07/2012,8256,39869,0,1,1,211.1,78.7,42.4,198.2,79.9,66.3
1,11/15/2012,28714,39857,0,1,1,196,100,70.6,200,19,92.9
1,11/24/2013,33752,39851,0,1,1,196,100,70.6,0,0,100
1,11/24/2013,33752,39851,0,1,1,196,100,70.6,0,0,100
1,01/07/2009,17491,39827,0,1,1,196,100,70.6,200,19,92.9
1,08/15/2010,40054,39806,0,1,0,0,100,100,201.5,53.7,85.5
1,07/26/2014,14228,39792,0,0,1,196,100,70.6,200,19,92.9
0,02/03/2012,16544,39784,0,1,0,17.2,75.2,98,0,0,100
1,02/28/2010,46166,39769,0,1,1,309.2,43.7,87.8,0,0,100
0,09/20/2013,69718,39741,0,0,1,196,100,70.6,0,0,100
1,06/28/2012,2758,39740,0,1,1,265.9,50,80,0,0,0
0,11/02/2014,322,39738,0,0,1,0,0,9.4,200,19,92.9
1,09/16/2015,12,39724,0,0,0,196,100,70.6,200,19,92.9
0,11/03/2009,63,39712,0,1,1,283.3,20.9,33.7,0,0,0
0,07/15/2011,4,39655,0,1,1,196,100,70.6,200,19,92.9
0,06/11/2009,461,39652,0,1,1,351.9,100,63.9,0,0,0
0,07/12/2011,142,39618,0,0,1,196,100,70.6,200,19,92.9
0,03/23/2012,5295,39616,0,1,1,206.1,11.9,76.1,0,0,100
0,09/12/2009,129,39604,0,1,1,196,100,70.6,200,19,92.9
1,05/24/2012,18171,39578,0,1,0,196,100,70.6,200,19,92.9
0,08/06/2009,1,39578,0,1,1,196.8,84.4,78,198,16.8,93.3
0,09/17/2013,2340,39551,0,1,1,352.5,79.2,86.7,0,0,100
1,08/15/2011,21640,39523,0,1,1,60,93.8,31.4,0,0,74.9
1,09/10/2010,13948,39508,0,0,0,196,100,70.6,200,19,92.9
1,10/04/2014,8103,39507,0,1,0,196,100,70.6,200,19,92.9
1,02/20/2014,32852,39489,0,1,0,196,100,70.6,200,19,92.9
1,05/12/2010,2875,39440,0,0,1,208,100,100,99.6,21.4,86.3
0,11/18/2014,7,39372,0,0,0,196,100,70.6,200,19,92.9
0,02/02/2013,12424,39354,0,1,1,196,100,70.6,200,19,92.9
1,09/12/2011,140,39344,0,1,1,340.1,93.9,70.6,340,75,80
1,09/12/2011,140,39343,0,1,1,340.1,93.9,70.6,340,75,80
1,09/23/2015,8,39334,0,0,0,196,100,70.6,200,19,92.9
0,03/23/2009,34,39332,1,1,0,196,100,70.6,99.6,21.4,86.3
1,04/08/2014,55318,39319,0,1,0,42.8,69.8,100,0,0,93.3
1,05/26/2009,14846,39309,0,0,1,248.9,90.2,43.9,0,0,0
1,11/27/2014,11,39304,0,0,0,196,100,70.6,200,19,92.9
1,09/23/2015,5,39250,0,0,0,196,100,70.6,200,19,92.9
1,11/07/2011,38350,39249,0,1,1,196,100,70.6,0,0,100
1,09/23/2015,9,39211,0,0,0,196,100,70.6,200,19,92.9
0,05/21/2007,814,39210,0,1,1,26,43.4,47.8,26,43.4,47.8
0,06/23/2009,3248,39171,0,1,1,193.3,90,3.9,0,0,100
0,04/15/2009,47771,39161,0,1,1,196,100,70.6,0,0,100
1,02/20/2010,21567,39141,0,1,1,196,100,70.6,200,19,92.9
0,08/04/2013,5,39113,0,0,1,196,100,70.6,200,19,92.9
1,07/30/2013,2453,39107,0,1,0,206,45.2,98,0,0,100
1,08/14/2012,2517,39076,0,1,1,206,45.2,98,0,0,100
1,10/04/2011,8836,39047,0,1,1,218.1,76.1,69,0,0,100
0,04/30/2009,2930,39033,0,1,1,2,92.5,63.1,0,0,0
0,02/15/2012,15775,39016,0,1,1,196,100,70.6,0,0,100
0,04/23/2009,1007,39003,0,1,1,240,4.7,42,0,0,100
1,09/18/2015,0,39003,0,0,0,196,100,70.6,200,19,92.9
0,09/08/2013,11555,39002,0,0,1,206.1,11.9,76.1,0,0,100
1,04/30/2012,30583,38998,0,1,1,355,92.3,92.2,0,0,0
0,04/28/2008,3,38991,0,1,1,196.8,84.4,78,0,0,0
1,08/11/2014,9595,38951,0,1,1,196,100,70.6,200,19,92.9
0,01/14/2008,576,38919,0,1,1,206.1,11.9,76.1,0,0,71
0,07/19/2011,2320,38908,0,1,1,0,0,0,0,0,93.3
1,05/19/2009,4190,38871,0,1,1,193.8,49,76.9,0,0,100
0,06/24/2009,360,38838,0,0,1,22.7,70.7,61.6,33.6,41.9,85.1
0,11/02/2013,7,38811,0,1,1,2.8,96.7,94.9,0,0,0
0,11/12/2008,509,38795,0,1,1,352.5,79.2,86.7,0,0,0
0,09/14/2015,26,38776,0,1,0,196,100,70.6,200,19,92.9
0,02/11/2011,5169,38769,0,0,1,196,100,70.6,200,19,92.9
0,10/15/2012,11913,38763,0,1,1,196,100,70.6,0,0,0
0,10/25/2011,5475,38762,0,1,0,196,100,70.6,200,19,92.9
0,03/20/2012,9268,38749,0,0,0,196,100,70.6,200,19,92.9
1,09/23/2015,5,38725,0,0,0,196,100,70.6,200,19,92.9
1,09/23/2015,3,38721,0,0,0,196,100,70.6,200,19,92.9
1,02/27/2009,951,38717,0,1,1,196,100,70.6,0,0,100
0,07/06/2010,194,38684,0,1,1,0,0,0,49,38.4,94.9
0,09/12/2010,290,38676,0,0,1,176.9,81.3,83.9,0,0,3.9
1,06/21/2011,7361,38667,0,1,1,0,0,0,0,0,100
1,09/19/2015,1,38618,0,0,0,196,100,70.6,200,19,92.9
1,03/31/2009,20353,38588,0,1,1,36.1,60,90.2,296.6,33.3,41.2
0,02/08/2011,721,38585,0,1,1,0,0,0,0,0,100
1,09/23/2015,10,38579,0,0,0,196,100,70.6,200,19,92.9
1,12/13/2010,11067,38566,0,1,1,80.7,96.4,32.9,0,0,100
1,09/24/2015,5,38561,0,0,0,196,100,70.6,200,19,92.9
0,09/23/2015,6,38557,0,0,0,196,100,70.6,200,19,92.9
1,09/23/2015,10,38554,0,0,0,196,100,70.6,200,19,92.9
0,05/12/2007,248,38512,0,1,0,17.2,75.2,98,0,0,100
1,11/30/2012,1374,38482,0,1,1,206.2,72.8,85.1,0,0,100
0,02/21/2011,8523,38441,0,1,1,192.9,93.3,5.9,0,0,0
0,12/11/2010,12,38427,0,1,1,197.1,6.9,40,0,0,0
1,02/20/2009,18544,38426,0,1,1,203,66.9,96.1,0,0,100
0,09/23/2015,7,38414,0,0,0,196,100,70.6,200,19,92.9
0,10/19/2007,5672,38410,0,1,1,190.4,100,72.5,183.8,57.3,86.3
0,10/30/2013,5937,38388,0,0,0,196,100,70.6,200,19,92.9
1,09/23/2015,9,38375,0,0,0,196,100,70.6,200,19,92.9
0,10/06/2010,1654,38346,0,1,1,0,0,20,0,0,100
1,09/22/2015,13,38327,0,0,0,196,100,70.6,200,19,92.9
1,09/21/2015,14,38290,0,0,0,196,100,70.6,200,19,92.9
1,11/09/2011,2080,38285,0,1,1,265.9,50,80,0,0,100
1,09/19/2015,0,38233,0,0,0,196,100,70.6,200,19,92.9
0,05/14/2009,84,38219,0,0,1,196,100,70.6,200,19,92.9
1,07/25/2009,2468,38197,0,1,1,340.2,67.9,76.9,193.3,7.6,92.9
1,03/18/2013,20473,38191,0,1,0,196,100,70.6,200,19,92.9
1,07/29/2011,8607,38175,0,1,0,196,100,70.6,200,19,92.9
0,11/06/2011,2468,38151,0,1,1,196,100,70.6,200,19,92.9
1,06/03/2010,891,38135,0,1,1,340.1,93.9,70.6,340,75,80
1,10/03/2013,968,38097,0,1,1,352.5,79.2,86.7,0,0,0
1,06/14/2009,3065,38069,0,1,1,336.1,76.9,100,0,0,0
1,09/02/2015,7393,38053,0,1,1,196,100,70.6,200,19,92.9
1,10/15/2012,15389,38034,0,1,1,0,0,0,0,0,100
1,10/16/2013,5672,38019,0,1,1,196,100,70.6,200,19,92.9
1,06/28/2013,63,38004,1,1,1,275.1,67.6,54.5,0,0,0
0,07/07/2010,56,38000,0,1,1,9,75,80,193.3,7.6,92.9
0,06/10/2013,4561,37982,0,1,0,196,100,70.6,200,19,92.9
0,11/08/2010,6072,37937,0,1,1,216.1,87.7,92.2,0,0,100
0,10/09/2015,0,37895,0,0,0,196,100,70.6,200,19,92.9
1,08/09/2012,6783,37860,0,0,1,300,98.2,87.8,0,0,100
1,09/26/2010,478,37842,0,1,1,194.1,80.3,93.7,220,20,11.8
1,12/01/2012,1672,37835,0,0,1,206.2,72.8,85.1,0,0,100
0,04/11/2010,18529,37812,0,1,1,351.9,30.2,96.1,0,0,0
