gender,fav_number,retweet_count,tweet_count,sidebar_hue,sidebar_saturation,sidebar_value,link_hue,link_saturation,link_value
1,2715,0,7652,0,0,100,251.8,48.7,61.2
0,6072,0,37937,0,0,100,216.1,87.7,92.2
0,819,0,32051,0,0,100,135,95.9,85.1
1,3866,0,13188,0,0,100,194.1,80.3,93.7
1,1125,0,36214,0,0,100,301,95.9,76.9
0,4778,0,4686,0,0,100,0,0,0
1,16983,0,63911,0,0,100,265.9,50,80
0,207,0,16938,0,0,100,84.2,57.3,45.9
1,3186,0,3882,0,0,100,0,0,0
0,9520,0,5653,0,0,100,345.8,85.4,34.9
0,1514,0,8339,0,0,100,196,100,70.6
0,6027,0,37650,0,0,100,196,100,70.6
1,26549,0,33459,0,0,100,351.9,30.2,96.1
1,5923,0,14627,0,0,100,223.1,94.7,96.9
0,246,0,44207,0,0,100,196,100,70.6
0,249,0,6205,0,0,100,177,96.7,96.1
1,44170,0,66692,0,0,100,277.1,48.8,82
0,4656,0,49024,0,0,100,196,100,70.6
1,17104,1,60864,0,0,100,265.9,50,80
0,39300,0,111700,0,0,100,195.8,93.1,91
1,1084,0,1438,0,0,100,109.9,36.3,83.1
1,282,0,49148,0,0,100,300,26.6,54.5
1,21,0,11018,0,0,100,196,100,70.6
1,4,0,1125963,0,0,100,15.3,97.8,53.3
1,1021,0,9682,0,0,100,340,75,80
0,33697,0,17493,0,0,100,0,0,0
0,266,0,346,0,0,100,352.5,79.2,86.7
1,7688,0,177473,0,0,100,195.2,37,92.2
1,464,0,58874,0,0,100,181.9,81.1,76.9
1,45821,1,13530,0,0,100,0,0,6.7
0,1203,0,97358,0,0,100,196,100,70.6
1,1032,0,5266,0,0,100,169.7,50.4,45.1
0,8138,1,102853,0,0,100,80.7,96.4,32.9
0,5,0,3574,0,0,100,196,100,70.6
1,10,0,9300,0,0,100,196,100,70.6
1,38257,0,120363,0,0,100,206.1,11.9,76.1
1,7286,0,9683,0,0,100,0,0,6.7
1,3568,0,9922,0,0,100,196,100,70.6
1,588,0,1438,0,0,100,194.1,80.3,93.7
1,345,0,396,0,0,100,323.9,87.8,74.1
0,5034,0,50390,0,0,100,206.2,72.8,85.1
1,8966,1,85930,0,0,100,60,93.8,31.4
1,1005,0,17314,0,0,100,337.9,100,70.2
0,10430,6,73894,0,0,100,206.2,72.8,85.1
0,6650,0,44156,0,0,100,130,14,16.9
1,3063,0,10843,0,0,100,190.4,100,72.5
0,3489,1,87326,0,0,100,196,100,70.6
1,20963,0,5195,0,0,100,336.7,95.5,34.9
1,37365,0,75890,0,0,100,0,0,0
1,7610,0,100950,0,0,100,352.5,79.2,86.7
0,11829,0,46170,0,0,100,206.2,72.8,85.1
1,2563,0,9417,0,0,100,0,100,100
1,9378,0,27316,0,0,100,311.9,92.3,92.2
0,29208,0,67681,0,0,100,42.8,69.8,100
1,170,0,6691,0,0,100,281.8,76.7,52.2
0,2802,0,13517,0,0,100,42.8,69.8,100
1,13097,0,34741,0,0,100,351.9,30.2,96.1
0,11841,0,344,0,0,100,0,0,0
0,1539,0,26021,0,0,100,0,0,0
1,1065,0,50858,0,0,100,300,96.8,62
1,142,0,18027,0,0,100,206.1,11.9,76.1
1,4449,0,3348,0,0,100,180,46.1,50.2
1,206,0,132972,0,0,100,215.3,76.2,67.5
1,1479,0,15224,0,0,100,326,91.6,60.4
0,17171,0,3176,0,0,100,196,100,70.6
1,588,0,5571,0,0,100,0,0,0
1,11856,0,6839,0,0,100,194.1,80.3,93.7
1,12416,0,14179,0,0,100,26.5,47.9,27.8
1,0,0,1069,0,0,100,220,100,100
0,25931,0,31123,0,0,100,217.9,100,70.2
1,22169,0,11751,0,0,100,17.2,75.2,98
1,3088,0,14902,0,0,100,189.6,56.5,78.4
0,2,0,17254,0,0,100,196,100,70.6
0,3389,0,20006,0,0,100,340,75,80
1,266,1,1577,0,0,100,0,0,0
0,15875,0,23896,0,0,100,196,100,70.6
1,542,0,1790,0,0,100,15.3,97.8,53.3
1,63,0,3438,0,0,100,196,100,70.6
1,13567,0,46639,0,0,100,352.5,79.2,86.7
1,2,0,28551,0,0,100,196,100,70.6
1,2942,0,4918,0,0,100,194.1,80.3,93.7
0,326,0,3911,0,0,100,194.1,80.3,93.7
1,1001,0,3421,0,0,100,110.1,58.6,56.9
1,20728,0,79771,0,0,100,324.2,97,52.2
1,368,0,2056,0,0,100,279.9,89.9,78
1,1834,0,7725,0,0,100,190.4,100,72.5
1,205,0,13813,0,0,100,351.9,30.2,96.1
1,12199,0,14387,0,0,100,196,100,70.6
0,266,0,6392,0,0,100,110.1,58.6,56.9
1,1120,0,29388,0,0,100,194.1,80.3,93.7
0,179,0,5976,0,0,100,196,100,70.6
0,984,0,192939,0,0,100,15.3,97.8,53.3
1,45297,0,23951,0,0,100,351.9,30.2,96.1
1,11675,1,36321,0,0,100,196,100,70.6
0,1196,0,132413,0,0,100,0,0,0
1,317,0,1378,0,0,100,0,0,66.7
0,7,0,8701,0,0,100,0,0,0
0,3096,0,17818,0,0,100,206.1,92.9,100
1,1458,0,5207,0,0,100,240,95.1,80
1,10664,0,30548,0,0,100,0,100,100
0,7635,0,10926,0,0,100,206,45.2,98
1,12865,0,151103,0,0,100,257.1,87.5,53.3
1,804,0,3843,0,0,100,196,100,70.6
1,22923,0,23571,0,0,100,338.8,76.8,99.6
1,5208,0,11184,0,0,100,0,100,60
1,1814,0,5542,0,0,100,340,75,80
1,19514,0,32628,0,0,100,265.9,50,80
0,6,0,93422,0,0,100,196,100,70.6
0,776,0,47828,0,0,100,242.1,94,72.2
0,5696,0,144688,0,0,100,196,100,70.6
1,740,0,8162,0,0,100,330,58.1,89
1,953,0,1807,0,0,100,196,100,70.6
1,197,0,608,0,0,100,110.1,58.6,56.9
0,26946,0,113936,0,0,100,258.5,100,5.1
1,3285,0,9883,0,0,100,196,100,70.6
0,53567,0,25572,0,0,100,222,10.9,36.1
1,2464,0,6445,0,0,100,351.9,30.2,96.1
0,1978,0,8339,0,0,100,172,100,70.2
1,2,0,1817,0,0,100,201.2,56.9,80
1,1297,0,3101,0,0,100,0,0,0
1,556,0,66042,0,0,100,196,100,70.6
1,7807,0,3315,0,0,100,0,0,0
1,42,0,11312,0,0,100,180,77,92.2
0,18,0,2753,0,0,100,196,100,70.6
0,2297,0,104049,0,0,100,0,0,0
1,674,0,1795,0,0,100,196,100,70.6
1,10242,0,17342,0,0,100,259.1,71.1,76.1
0,12424,0,62823,0,0,100,352.5,79.2,86.7
1,4319,0,70676,0,0,100,80.7,96.4,32.9
1,347,0,13449,0,0,100,194.1,80.3,93.7
0,194,0,517,0,0,100,0,60.8,100
1,2500,0,81568,0,0,100,196,100,70.6
1,126,0,54484,0,0,100,358,77.8,62
1,23498,2,48794,0,0,100,0,0,0
1,426,0,2430,0,0,100,0,89.1,18
0,12692,0,30283,0,0,100,340,75,80
1,5294,0,26715,0,0,100,352.5,79.2,86.7
1,6999,1,36335,0,0,100,311,46.8,87.1
0,8495,0,23458,0,0,100,0,0,0
0,6324,0,7450,0,0,100,265.9,50,80
1,0,0,35904,0,0,100,120,70.9,58
1,5935,0,6906,0,0,100,100.2,45.7,91
1,77278,0,47823,0,0,100,255,31,96.1
0,5234,0,21213,0,0,100,206.1,11.9,76.1
0,16297,0,45121,0,0,100,0,96.5,79.2
1,29,0,127,0,0,100,19.1,97,52.2
1,14965,0,2778,0,0,100,236.9,100,98.8
1,42932,8,113945,0,0,100,206.1,11.9,76.1
1,23619,0,88691,0,0,100,0,0,0
0,616,0,16798,0,0,100,300,41.7,18.8
0,508,0,5703,0,0,100,0,0,0
1,5972,0,16140,0,0,100,180,80.2,92.9
0,5819,6,19392,0,0,100,206.2,72.8,85.1
1,868,0,3831,0,0,100,196,100,70.6
0,197,0,146608,0,0,100,194.1,80.3,93.7
1,5168,0,20318,0,0,100,36,76.9,5.1
1,35,0,63,0,0,100,294.9,90.4,82
0,601,0,4162,0,0,100,0,0,59.2
1,4052,0,7568,0,0,100,185.7,50.2,82
0,3190,1,22271,0,0,100,17.2,75.2,98
1,14558,0,3015,0,0,100,326,90.7,42
1,1110,0,5146,0,0,100,206.1,11.9,76.1
1,15779,0,21734,0,0,100,2.6,31.3,85.1
1,3917,0,12463,0,0,100,196,100,70.6
1,17400,0,50127,0,0,100,196,100,70.6
1,1218,0,48056,0,0,100,0,0,0
1,1732,0,1945,0,0,100,196,100,70.6
1,355,0,35314,0,0,100,351.9,30.2,96.1
1,2101,0,2548,0,0,100,206.1,11.9,76.1
1,909,0,1350,0,0,100,178,97.8,70.6
0,1483,0,7628,0,0,100,196,100,70.6
0,30,0,63117,0,0,100,206.2,72.8,85.1
0,57415,2,94109,0,0,100,196,100,70.6
1,5040,0,10018,0,0,100,0,0,0
1,3485,0,7518,0,0,100,28.5,95.3,50.2
1,4025,0,6063,0,0,100,357.3,62,100
1,1676,0,1919,0,0,100,165,61,23.1
1,1356,0,51958,0,0,100,279,79,71
1,6797,0,8546,0,0,100,196,100,70.6
0,170,0,4253,0,0,100,190.4,100,72.5
0,2767,0,14,200,19,92.9,195.1,100,100
0,92,0,97,200,19,92.9,196,100,70.6
0,184,0,10070,200,19,92.9,196,100,70.6
0,0,0,66,200,19,92.9,196,100,70.6
1,3,0,100,200,19,92.9,196,100,70.6
1,2317,0,1654,200,19,92.9,196,100,70.6
1,506,0,167,200,19,92.9,196,100,70.6
1,1454,0,2477,200,19,92.9,196,100,70.6
0,1490,0,7524,200,19,92.9,196,100,70.6
0,30,0,6715,200,19,92.9,196,100,70.6
1,6504,0,15354,200,19,92.9,196,100,70.6
1,805,0,5552,200,19,92.9,196,100,70.6
0,8968,0,2038,200,19,92.9,196,100,70.6
1,2682,0,8966,200,19,92.9,196,100,70.6
1,3358,0,2532,200,19,92.9,196,100,70.6
1,0,0,158,200,19,92.9,196,100,70.6
1,19882,0,29140,200,19,92.9,196,100,70.6
1,56,0,117,200,19,92.9,196,100,70.6
0,204,0,14139,200,19,92.9,196,100,70.6
1,0,0,595187,200,19,92.9,196,100,70.6
1,3112,0,14053,200,19,92.9,196,100,70.6
0,23928,0,41869,200,19,92.9,196,100,70.6
1,813,0,710,200,19,92.9,196,100,70.6
1,0,0,113220,200,19,92.9,196,100,70.6
1,0,0,112996,200,19,92.9,196,100,70.6
0,1448,0,5059,200,19,92.9,196,100,70.6
0,3501,0,4343,200,19,92.9,196,100,70.6
1,4842,0,6633,200,19,92.9,196,100,70.6
1,0,0,595187,200,19,92.9,196,100,70.6
1,228,0,646,200,19,92.9,196,100,70.6
1,2440,0,14951,200,19,92.9,196,100,70.6
0,26,0,155,200,19,92.9,196,100,70.6
1,0,0,6014,200,19,92.9,196,100,70.6
0,486,0,162,200,19,92.9,196,100,70.6
1,156,0,969,200,19,92.9,196,100,70.6
1,0,0,137,200,19,92.9,196,100,70.6
0,8764,0,28810,200,19,92.9,196,100,70.6
1,8,0,168,200,19,92.9,196,100,70.6
1,885,0,964,200,19,92.9,196,100,70.6
0,1815,0,11669,200,19,92.9,196,100,70.6
0,448,0,1309,200,19,92.9,196,100,70.6
0,588,0,2117,200,19,92.9,196,100,70.6
0,8053,0,30512,200,19,92.9,196,100,70.6
0,351,0,466,200,19,92.9,196,100,70.6
1,9166,0,33365,200,19,92.9,196,100,70.6
1,20880,0,12068,200,19,92.9,196,100,70.6
0,3822,0,109606,200,19,92.9,196,100,70.6
1,640,0,10632,200,19,92.9,196,100,70.6
0,62439,0,40276,200,19,92.9,196,100,70.6
1,9,0,53,200,19,92.9,196,100,70.6
1,0,0,148754,200,19,92.9,196,100,70.6
1,13431,0,36811,200,19,92.9,196,100,70.6
1,511,0,2787,200,19,92.9,196,100,70.6
1,8406,0,1591,200,19,92.9,196,100,70.6
1,2327,0,3666,200,19,92.9,196,100,70.6
0,1767,0,2959,200,19,92.9,196,100,70.6
1,1106,0,994,200,19,92.9,196,100,70.6
1,3971,0,364,200,19,92.9,196,100,70.6
1,4970,0,9077,200,19,92.9,196,100,70.6
0,874,0,3984,200,19,92.9,196,100,70.6
1,5404,0,7978,200,19,92.9,196,100,70.6
0,2759,0,4633,200,19,92.9,196,100,70.6
0,1884,0,4309,200,19,92.9,196,100,70.6
0,267,0,368,200,19,92.9,196,100,70.6
1,91286,0,31291,200,19,92.9,196,100,70.6
0,2,0,1231,200,19,92.9,196,100,70.6
1,7102,0,4532,200,19,92.9,216,99.5,74.9
1,30436,0,16303,200,19,92.9,196,100,70.6
0,834,0,11794,200,19,92.9,196,100,70.6
0,2194,0,1914,200,19,92.9,196,100,70.6
0,184,0,6644,200,19,92.9,196,100,70.6
0,675,0,998,200,19,92.9,333.8,75.7,53.3
1,825,0,1420,200,19,92.9,196,100,70.6
0,10344,0,27337,200,19,92.9,196,100,70.6
1,5323,0,13739,200,19,92.9,196,100,70.6
1,26100,0,43306,200,19,92.9,0,0,20
1,2889,0,4239,200,19,92.9,196,100,70.6
0,40,0,17962,200,19,92.9,196.1,96.9,89
1,2355,1,1172,200,19,92.9,196,100,70.6
0,9317,0,26652,200,19,92.9,196,100,70.6
0,5833,0,10142,200,19,92.9,196,100,70.6
1,305,0,548,200,19,92.9,196,100,70.6
0,4,0,6366,200,19,92.9,196,100,70.6
0,216,0,45941,200,19,92.9,196,100,70.6
0,756,0,1587,200,19,92.9,196,100,70.6
0,555,0,1101,200,19,92.9,196,100,70.6
1,11,0,3743,200,19,92.9,196,100,70.6
0,30,0,270,200,19,92.9,196,100,70.6
0,2527,1,2433,200,19,92.9,206.1,11.9,76.1
0,288,0,4195,200,19,92.9,196,100,70.6
0,2651,0,14165,200,19,92.9,196,100,70.6
1,0,0,595187,200,19,92.9,196,100,70.6
1,3,0,452,200,19,92.9,196,100,70.6
1,389,0,3046,200,19,92.9,196,100,70.6
0,860,0,2099,200,19,92.9,196,100,70.6
0,4616,0,22797,200,19,92.9,196,100,70.6
0,622,0,5346,200,19,92.9,196,100,70.6
1,8601,0,21055,200,19,92.9,196,100,70.6
1,302,0,783,200,19,92.9,196,100,70.6
1,3842,0,836,200,19,92.9,196,100,70.6
0,3913,0,6024,200,19,92.9,196,100,70.6
1,19456,0,11057,200,19,92.9,196,100,70.6
0,30,0,1023,200,19,92.9,196,100,70.6
0,1836,0,18725,200,19,92.9,196,100,70.6
0,9,0,177,200,19,92.9,196,100,70.6
1,976,0,4353,200,19,92.9,196,100,70.6
0,1161,0,494,200,19,92.9,196,100,70.6
0,14373,0,9486,200,19,92.9,196,100,70.6
0,30,0,142,200,19,92.9,196,100,70.6
1,0,0,595187,200,19,92.9,196,100,70.6
1,4757,0,2613,200,19,92.9,196,100,70.6
1,1149,0,9369,200,19,92.9,196,100,70.6
1,38,0,288,200,19,92.9,196,100,70.6
1,8798,0,5545,200,19,92.9,196,100,70.6
0,624,0,2090,200,19,92.9,196,100,70.6
1,0,0,112150,200,19,92.9,196,100,70.6
1,5748,0,15642,200,19,92.9,22.7,70.7,61.6
0,191,0,1578,200,19,92.9,196,100,70.6
0,2183,0,682,200,19,92.9,196,100,70.6
0,119,0,3022,200,19,92.9,196,100,70.6
0,4131,0,18116,200,19,92.9,196,100,70.6
1,496,0,283,200,19,92.9,196,100,70.6
0,3302,0,4513,200,19,92.9,196,100,70.6
1,12031,0,7844,200,19,92.9,196,100,70.6
1,1,0,895,200,19,92.9,196,100,70.6
0,0,0,1205,200,19,92.9,196,100,70.6
0,4077,0,8579,200,19,92.9,196,100,70.6
1,17551,0,36361,200,19,92.9,196,100,70.6
1,2971,0,52585,200,19,92.9,196,100,70.6
0,2,0,101,200,19,92.9,196,100,70.6
0,13838,0,14606,200,19,92.9,196,100,70.6
1,62,0,34089,200,19,92.9,196,100,70.6
0,12,0,191909,200,19,92.9,196,100,70.6
0,4,0,126,200,19,92.9,28.4,100,52.9
1,8913,0,1803,200,19,92.9,196,100,70.6
1,12054,0,56080,200,19,92.9,196,100,70.6
0,8,0,528,200,19,92.9,196,100,70.6
0,474,0,553,200,19,92.9,196,100,70.6
0,14,0,266,200,19,92.9,196,100,70.6
0,940,0,1174,200,19,92.9,196,100,70.6
1,79,0,583,200,19,92.9,196,100,70.6
1,219,0,8565,200,19,92.9,196,100,70.6
0,2098,0,3621,200,19,92.9,196,100,70.6
0,462,0,990,200,19,92.9,196,100,70.6
1,10400,0,4091,200,19,92.9,196,100,70.6
0,2842,0,20357,200,19,92.9,196,100,70.6
1,2119,0,9043,200,19,92.9,196,100,70.6
0,4264,0,47063,200,19,92.9,196,100,70.6
1,550,0,374,200,19,92.9,196,100,70.6
0,14,0,700,200,19,92.9,196,100,70.6
0,1681,0,867,200,19,92.9,196,100,70.6
0,5720,0,23141,200,19,92.9,196,100,70.6
1,157,0,2621,200,19,92.9,196,100,70.6
0,430,0,24856,200,19,92.9,196,100,70.6
0,154,0,2629,200,19,92.9,196,100,70.6
1,2888,0,2739,200,19,92.9,196,100,70.6
1,174,0,267,200,19,92.9,196,100,70.6
1,36,0,36010,200,19,92.9,196,100,70.6
0,7,0,314,200,19,92.9,196,100,70.6
1,1,0,18,200,19,92.9,196,100,70.6
0,25268,0,13578,200,19,92.9,196,100,70.6
0,0,0,2,200,19,92.9,196,100,70.6
1,19,0,3230,200,19,92.9,196,100,70.6
0,0,0,97,200,19,92.9,196,100,70.6
1,590,0,593,200,19,92.9,196,100,70.6
0,5,0,21,200,19,92.9,196,100,70.6
1,422,0,150,200,19,92.9,196,100,70.6
1,21864,0,30134,200,19,92.9,196,100,70.6
1,192,0,1692,200,19,92.9,311.9,96,96.9
0,634,0,257,200,19,92.9,196,100,70.6
0,17,0,1791,200,19,92.9,196,100,70.6
1,240,0,5279,200,19,92.9,196,100,70.6
0,206,0,210,200,19,92.9,196,100,70.6
1,4524,0,2809,200,19,92.9,196,100,70.6
0,10244,0,22286,200,19,92.9,196,100,70.6
1,2082,0,15443,200,19,92.9,196,100,70.6
0,28,0,19142,200,19,92.9,194.1,80.3,93.7
1,0,0,113131,200,19,92.9,196,100,70.6
1,1,0,16,200,19,92.9,196,100,70.6
0,392,0,1154,200,19,92.9,196,100,70.6
0,0,0,625,200,19,92.9,196,100,70.6
1,548,0,386,200,19,92.9,196,100,70.6
1,1512,0,1030,200,19,92.9,196,100,70.6
1,372,0,2325,200,19,92.9,196,100,70.6
0,1413,0,2190,200,19,92.9,196,100,70.6
0,2390,0,80888,200,19,92.9,196,100,70.6
1,1702,0,55366,200,19,92.9,196,100,70.6
0,0,0,112954,200,19,92.9,196,100,70.6
0,1546,1,4940,200,19,92.9,196,100,70.6
0,40253,0,25022,200,19,92.9,196,100,70.6
1,760,0,1708,200,19,92.9,196,100,70.6
0,7259,0,18922,200,19,92.9,196,100,70.6
1,51,0,20410,200,19,92.9,196,100,70.6
1,442,0,6900,200,19,92.9,196,100,70.6
0,3966,0,181995,200,19,92.9,196,100,70.6
1,2,0,9,200,19,92.9,196,100,70.6
0,552,0,2922,200,19,92.9,196,100,70.6
1,21313,0,3730,200,19,92.9,196,100,70.6
0,6112,0,25030,200,19,92.9,196,100,70.6
0,7,0,2399,200,19,92.9,196,100,70.6
0,0,0,4773,200,19,92.9,196,100,70.6
0,0,0,5207,200,19,92.9,196,100,70.6
1,7149,0,7808,200,19,92.9,196,100,70.6
0,4,0,1584,200,19,92.9,196,100,70.6
0,2,0,553394,200,19,92.9,196,100,70.6
0,2265,0,1702,200,19,92.9,196,100,70.6
0,579,0,27444,200,19,92.9,196,100,70.6
1,6,0,86704,200,19,92.9,196,100,70.6
1,14,0,72700,200,19,92.9,196,100,70.6
1,12658,0,8314,200,19,92.9,196,100,70.6
0,25,0,525,200,19,92.9,196,100,70.6
0,753,0,10602,200,19,92.9,196,100,70.6
1,5043,0,9738,200,19,92.9,196,100,70.6
0,47,0,2190,200,19,92.9,196,100,70.6
0,4512,0,3871,200,19,92.9,196,100,70.6
1,5758,0,2716,200,19,92.9,196,100,70.6
0,10,0,322,200,19,92.9,196,100,70.6
1,204,0,5009,200,19,92.9,196,100,70.6
1,4,0,128,200,19,92.9,196,100,70.6
0,4,0,4320,200,19,92.9,196,100,70.6
0,3914,0,10547,200,19,92.9,196,100,70.6
0,452,0,18891,200,19,92.9,0,100,60
0,3743,0,12154,200,19,92.9,196,100,70.6
1,1302,0,1138,200,19,92.9,196,100,70.6
1,4676,0,181960,200,19,92.9,196,100,70.6
0,39,0,533,200,19,92.9,196,100,70.6
0,797,0,9802,200,19,92.9,196,100,70.6
0,562,0,896,200,19,92.9,196,100,70.6
0,39,0,27093,200,19,92.9,196,100,70.6
0,862,0,3937,200,19,92.9,196,100,70.6
0,24593,0,71098,200,19,92.9,196,100,70.6
0,743,0,3055,200,19,92.9,196,100,70.6
1,8925,0,20310,200,19,92.9,196,100,70.6
1,4,0,75,200,19,92.9,196,100,70.6
1,0,0,29571,200,19,92.9,196,100,70.6
1,24592,0,7520,200,19,92.9,196,100,70.6
1,852,0,196,200,19,92.9,196,100,70.6
1,373,0,126,200,19,92.9,196,100,70.6
0,0,0,62,200,19,92.9,196,100,70.6
0,57,0,36526,200,19,92.9,196,100,70.6
1,0,0,17809,200,19,92.9,196,100,70.6
0,934,0,58989,200,19,92.9,196,100,70.6
0,34,0,902,200,19,92.9,196,100,70.6
1,17201,0,41193,200,19,92.9,196,100,70.6
0,338,0,15428,200,19,92.9,196,100,70.6
1,4810,0,13011,200,19,92.9,196,100,70.6
0,1,0,27,200,19,92.9,196,100,70.6
1,15305,0,6233,200,19,92.9,196,100,70.6
0,944,0,6290,200,19,92.9,196,100,70.6
0,0,0,14,200,19,92.9,196,100,70.6
1,2678,0,1667,200,19,92.9,196,100,70.6
0,1420,0,16099,200,19,92.9,196,100,70.6
0,2521,0,4762,200,19,92.9,196,100,70.6
0,193,0,1617,200,19,92.9,196,100,70.6
1,1645,0,4380,200,19,92.9,196,100,70.6
0,44,0,3751,200,19,92.9,196,100,70.6
1,2680,0,172719,200,19,92.9,352.5,79.2,86.7
0,2843,0,7780,200,19,92.9,206.1,11.9,76.1
1,302,0,306,200,19,92.9,196,100,70.6
1,30698,0,735,200,19,92.9,196,100,70.6
0,29348,0,55752,200,19,92.9,196,100,70.6
0,37,0,3828,200,19,92.9,190.1,100,72.5
0,50,0,928,200,19,92.9,190.4,100,72.5
0,2874,0,2881,200,19,92.9,196,100,70.6
0,470,0,3311,200,19,92.9,196,100,70.6
0,1,0,33714,200,19,92.9,196,100,70.6
0,7040,0,30566,200,19,92.9,196,100,70.6
0,9,0,287091,200,19,92.9,196,100,70.6
1,8275,0,11231,200,19,92.9,196,100,70.6
1,741,0,6305,200,19,92.9,351.9,30.2,96.1
1,1097,0,611,200,19,92.9,196,100,70.6
1,10394,0,9765,200,19,92.9,196,100,70.6
0,482,0,1792,200,19,92.9,196,100,70.6
0,449,0,53470,200,19,92.9,196,100,70.6
1,7074,0,11351,200,19,92.9,196,100,70.6
0,640,0,656,200,19,92.9,196,100,70.6
0,523,0,4574,200,19,92.9,196,100,70.6
1,6,0,76,200,19,92.9,196,100,70.6
1,0,0,114871,200,19,92.9,196,100,70.6
0,4720,0,2837,200,19,92.9,196,100,70.6
1,7,0,1834,200,19,92.9,196,100,70.6
0,843,0,1054,200,19,92.9,196,100,70.6
0,906,0,300,200,19,92.9,196,100,70.6
0,1373,0,4422,200,19,92.9,196,100,70.6
0,282,0,408,200,19,92.9,196,100,70.6
0,7,0,4016,200,19,92.9,196,100,70.6
1,3126,0,17126,200,19,92.9,196,100,70.6
0,5,0,75,200,19,92.9,196,100,70.6
1,4349,0,3396,200,19,92.9,196,100,70.6
0,164,0,378,200,19,92.9,196,100,70.6
0,7730,0,9154,200,19,92.9,196,100,70.6
0,154,0,225,200,19,92.9,196,100,70.6
1,3538,0,3482,200,19,92.9,196,100,70.6
1,2883,0,24165,200,19,92.9,196,100,70.6
1,4243,0,3407,200,19,92.9,196,100,70.6
1,14181,1,75680,200,19,92.9,196,100,70.6
1,240,0,225,200,19,92.9,196,100,70.6
1,1319,0,1820,200,19,92.9,196,100,70.6
0,81,0,224,200,19,92.9,196,100,70.6
1,25,2,81,200,19,92.9,196,100,70.6
0,565,0,7331,200,19,92.9,196,100,70.6
0,4786,0,231,200,19,92.9,196,100,70.6
1,0,0,103332,200,19,92.9,234,100,70.2
0,225,0,331,200,19,92.9,196,100,70.6
1,10066,0,16564,200,19,92.9,196,100,70.6
1,1035,0,1091,200,19,92.9,196,100,70.6
0,1,0,66223,200,19,92.9,196,100,70.6
0,6,0,7312,200,19,92.9,196,100,70.6
1,33983,0,15179,200,19,92.9,196,100,70.6
0,333,0,609,200,19,92.9,196,100,70.6
0,1153,0,54601,200,19,92.9,196,100,70.6
0,0,0,1187,200,19,92.9,196,100,70.6
1,3741,0,17160,200,19,92.9,196,100,70.6
0,2953,0,27769,200,19,92.9,196,100,70.6
1,0,0,15563,200,19,92.9,196,100,70.6
0,1585,0,3467,200,19,92.9,196,100,70.6
1,398,0,1569,200,19,92.9,196,100,70.6
1,13077,0,11577,200,19,92.9,196,100,70.6
0,0,0,180,200,19,92.9,196,100,70.6
1,1627,0,2478,200,19,92.9,265.9,50,80
1,6241,0,667,200,19,92.9,196,100,70.6
1,372,0,2325,200,19,92.9,196,100,70.6
0,1991,0,1008,200,19,92.9,196,100,70.6
0,27771,0,69717,200,19,92.9,196,100,70.6
1,637,0,1625,200,19,92.9,196,100,70.6
1,1560,0,1628,200,19,92.9,196,100,70.6
0,12,0,97795,200,19,92.9,196,100,70.6
0,370,0,5203,200,19,92.9,196,100,70.6
0,2195,0,1966,200,19,92.9,196,100,70.6
1,0,0,51335,200,19,92.9,196,100,70.6
0,3561,0,3545,200,19,92.9,196,100,70.6
0,0,0,4773,200,19,92.9,196,100,70.6
0,37,0,231,200,19,92.9,196,100,70.6
0,946,0,1489,200,19,92.9,196,100,70.6
1,1,0,19,200,19,92.9,196,100,70.6
1,900,0,2396,200,19,92.9,196,100,70.6
0,916,0,24066,200,19,92.9,196,100,70.6
0,1677,0,4086,200,19,92.9,196,100,70.6
1,416,0,1403,200,19,92.9,196,100,70.6
1,0,0,20,200,19,92.9,196,100,70.6
0,3785,0,10503,200,19,92.9,196,100,70.6
0,4094,0,1623,200,19,92.9,196,100,70.6
1,2501,0,32925,200,19,92.9,196,100,70.6
0,392,0,1557,200,19,92.9,196,100,70.6
1,415,0,373,200,19,92.9,196,100,70.6
1,94,0,22,200,19,92.9,196,100,70.6
0,21933,0,19342,200,19,92.9,196,100,70.6
0,631,0,21835,200,19,92.9,196,100,70.6
1,2009,0,10392,200,19,92.9,196,100,70.6
0,4174,1,8271,200,19,92.9,196,100,70.6
1,1050,0,1913,200,19,92.9,0,100,60
1,689,0,1351,200,19,92.9,196,100,70.6
1,1386,0,7512,200,19,92.9,196,100,70.6
1,439,0,286,200,19,92.9,196,100,70.6
0,2401,0,8872,200,19,92.9,196,100,70.6
0,1773,0,4862,200,19,92.9,196,100,70.6
0,333,0,40925,200,19,92.9,330.8,100,70.2
1,3038,0,5224,200,19,92.9,196,100,70.6
1,6793,0,1954,200,19,92.9,196,100,70.6
1,22044,0,30119,200,19,92.9,196,100,70.6
1,34765,0,189283,200,19,92.9,196,100,70.6
1,11315,0,31774,200,19,92.9,196,100,70.6
0,17217,0,53364,200,19,92.9,196,100,70.6
0,162,0,442,200,19,92.9,196,100,70.6
1,963,0,37401,200,19,92.9,196,100,70.6
0,414,0,2516,200,19,92.9,196,100,70.6
1,781,0,392,200,19,92.9,196,100,70.6
0,28721,0,35305,200,19,92.9,196,100,70.6
1,879,0,331,200,19,92.9,196,100,70.6
1,4631,0,11078,200,19,92.9,196,100,70.6
0,10,0,1592,200,19,92.9,196,100,70.6
1,32892,0,8891,200,19,92.9,196,100,70.6
0,0,0,13096,200,19,92.9,196,100,70.6
